k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis	1.0	3.0	6.0	22.0	34.0	1.0	1.0	8.5	24.25	373.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis	1.0	1.0	3.0	8.5	20.0	1.0	1.0	7.0	28.5	154.0
k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Volucrispora	1.0	1.0	1.0	6.5	17.0	1.0	1.0	1.0	3.25	96.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	309.0
k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophorales_fam_Incertae_sedis;g__Pyxidiophorales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	5.25	113.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Pseudocyclothyriella	1.0	1.0	1.0	1.75	35.0	1.0	1.0	1.0	7.0	106.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Melanogaster	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	59.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Monocillium	1.0	1.75	6.0	15.5	51.0	1.0	1.0	1.0	10.25	111.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Petrakia	1.0	1.0	3.5	5.75	10.0	1.0	1.0	1.0	9.25	110.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Lepista	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pulvinulaceae;g__Pulvinula	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	10.5	124.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;__;__;__	1.0	1.0	1.0	2.75	12.0	1.0	1.0	1.0	3.0	47.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys	1.0	1.0	1.5	4.0	29.0	1.0	1.0	4.0	11.0	101.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Chaetasbolisia	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.5	9.0	35.0
k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	1.0	1.0	1.0	4.5	7.0	1.0	1.0	1.0	4.25	70.0
k__Fungi;p__Kickxellomycota;c__GS19;o__GS19_ord_Incertae_sedis;f__GS19_fam_Incertae_sedis;g__GS19_gen_Incertae_sedis	1.0	1.0	1.0	1.75	11.0	1.0	1.0	1.0	5.5	120.0
