k__Bacteria;p__;c__;o__;f__;g__	14.0	66.0	98.0	115.0	220.0	11.0	31.0	56.0	61.5	75.0	1.0	71.0	119.0	131.0	190.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;__	40.0	75.0	88.0	114.0	247.0	5.0	67.75	123.0	179.75	233.0	10.0	80.5	102.0	113.0	154.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	1.0	8.0	16.0	27.0	399.0	58.0	83.25	298.0	707.75	976.0	1.0	5.5	14.0	41.5	114.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Dactylosporangium	8.0	12.0	15.0	20.0	35.0	9.0	12.75	16.0	18.5	19.0	5.0	11.0	14.0	19.0	36.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__	7.0	41.0	62.0	73.0	123.0	1.0	1.0	1.0	16.0	37.0	1.0	39.5	50.0	71.5	110.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina	12.0	20.0	27.0	42.0	46.0	1.0	1.0	15.0	42.5	55.0	10.0	22.0	26.0	34.5	74.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424;g__	1.0	29.0	37.0	46.0	81.0	1.0	1.0	17.5	38.5	52.0	1.0	29.5	39.0	48.0	91.0
k__Bacteria;__;__;__;__;__	24.0	55.0	72.0	86.0	149.0	20.0	37.0	49.5	84.5	115.0	9.0	50.0	85.0	110.0	139.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	2.0	23.0	40.0	55.0	90.0	1.0	6.5	24.5	64.25	93.0	1.0	34.5	44.0	55.0	80.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	38.0	76.0	96.0	115.0	249.0	34.0	70.25	101.0	111.5	180.0	8.0	75.0	101.0	111.0	224.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Bacillus	1.0	7.0	13.0	19.0	69.0	9.0	14.25	19.0	33.5	66.0	1.0	15.0	20.0	23.5	64.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;__;__;__	42.0	75.0	86.0	107.0	168.0	12.0	45.5	57.0	186.25	308.0	10.0	63.0	78.0	103.0	131.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;__	1.0	19.0	28.0	42.0	123.0	1.0	1.0	1.0	7.75	18.0	1.0	16.0	26.0	32.0	97.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	1.0	6.0	10.0	15.0	35.0	12.0	14.0	14.5	15.75	18.0	1.0	6.5	9.0	18.5	27.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10;f__;g__	1.0	11.0	16.0	21.0	46.0	1.0	1.0	11.5	22.0	26.0	1.0	7.0	17.0	21.0	28.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	1.0	4.0	18.0	25.0	42.0	1.0	1.0	1.0	10.0	15.0	1.0	3.5	10.0	15.5	36.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus	1.0	7.0	9.0	11.0	31.0	1.0	8.75	15.5	22.25	24.0	1.0	8.5	11.0	12.5	68.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	11.0	43.0	61.0	86.0	120.0	7.0	9.25	20.5	30.25	32.0	10.0	45.5	62.0	76.0	128.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Aetherobacter	1.0	22.0	31.0	37.0	70.0	1.0	1.0	2.5	23.5	73.0	1.0	20.0	29.0	35.5	69.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__	1.0	13.0	18.0	21.0	45.0	1.0	1.0	11.5	23.5	28.0	1.0	8.0	15.0	20.5	44.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;__;__;__	1.0	11.0	22.0	36.0	70.0	1.0	9.5	23.5	24.0	30.0	1.0	14.5	21.0	28.5	76.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__Nostocoida	1.0	13.0	26.0	47.0	241.0	10.0	52.5	105.5	307.0	513.0	1.0	15.5	32.0	48.5	353.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	1.0	11.0	14.0	20.0	35.0	1.0	1.0	1.0	9.25	20.0	1.0	10.0	13.0	18.5	30.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;__	1.0	4.0	7.0	12.0	150.0	1.0	2.75	9.5	11.75	21.0	1.0	5.5	8.0	11.5	23.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	1.0	22.0	36.0	57.0	84.0	1.0	3.0	15.5	22.0	24.0	2.0	20.0	39.0	57.0	84.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	17.0	37.0	58.0	75.0	213.0	18.0	25.5	35.0	43.0	64.0	18.0	48.0	56.0	67.0	120.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	4.0	13.0	23.0	34.0	44.0	1.0	1.0	1.0	1.75	22.0	1.0	10.5	19.0	25.0	41.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__	1.0	1.0	8.0	19.0	63.0	1.0	1.0	16.5	38.0	59.0	1.0	1.0	13.0	28.5	50.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Streptosporangium	1.0	5.0	9.0	12.0	21.0	1.0	2.5	8.0	11.25	13.0	3.0	6.5	10.0	15.5	32.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	1.0	4.0	9.0	15.0	150.0	1.0	3.25	11.0	17.25	36.0	1.0	5.0	9.0	12.0	26.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;__;__	1.0	3.0	11.0	18.0	62.0	9.0	13.25	18.5	31.25	54.0	1.0	5.0	13.0	27.0	57.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__	1.0	10.0	15.0	22.0	38.0	1.0	1.0	1.0	4.0	6.0	1.0	9.5	22.0	28.0	41.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__mixed	1.0	6.0	12.0	16.0	29.0	1.0	1.0	1.0	1.0	3.0	1.0	4.5	8.0	11.0	20.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__	1.0	8.0	11.0	14.0	24.0	1.0	1.0	1.0	1.0	15.0	1.0	7.5	11.0	14.0	20.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;__	1.0	9.0	12.0	14.0	27.0	1.0	1.0	1.0	6.25	26.0	1.0	6.0	10.0	14.0	37.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__	11.0	26.0	37.0	57.0	181.0	1.0	2.25	53.0	118.0	128.0	18.0	31.0	39.0	48.0	84.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	5.0	8.0	12.0	19.0	27.0	1.0	2.75	8.0	9.5	15.0	1.0	9.0	13.0	18.5	31.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;__	1.0	11.0	17.0	23.0	41.0	1.0	1.0	2.5	11.5	15.0	5.0	12.5	21.0	31.0	40.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	1.0	7.0	10.0	17.0	35.0	1.0	1.0	3.0	8.0	12.0	1.0	4.5	7.0	11.0	27.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	1.0	3.0	10.0	14.0	41.0	1.0	1.75	6.0	11.75	18.0	1.0	4.0	8.0	13.0	23.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;__	1.0	1.0	7.0	14.0	24.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	11.0	14.0	29.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	1.0	1.0	10.0	16.0	45.0	1.0	1.0	1.5	4.25	80.0	1.0	1.5	8.0	16.0	87.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Marmoricola	1.0	7.0	10.0	13.0	28.0	1.0	1.0	1.0	8.5	12.0	1.0	7.0	9.0	12.0	18.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__Humicoccus	1.0	5.0	8.0	17.0	43.0	1.0	1.0	1.0	15.25	31.0	1.0	6.5	10.0	13.0	23.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__	1.0	1.0	3.0	11.0	130.0	1.0	5.75	32.0	76.25	98.0	1.0	1.0	5.0	11.0	63.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__Desulfuromonas	1.0	6.0	11.0	20.0	43.0	1.0	1.0	1.5	12.5	30.0	1.0	1.0	4.0	11.5	26.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;__	1.0	8.0	14.0	21.0	54.0	1.0	6.25	8.5	10.0	18.0	1.0	9.5	16.0	25.5	35.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Salinarimonas	1.0	5.0	9.0	17.0	31.0	1.0	1.0	1.0	3.25	5.0	1.0	2.0	10.0	13.5	28.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia	1.0	4.0	9.0	22.0	41.0	1.0	1.0	1.0	1.0	15.0	1.0	2.0	4.0	10.5	34.0
