Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Green_hay_bush	Green_hay_bush	Green_hay_bush	Green_hay_bush	Green_hay_bush	Natural_regen	Natural_regen	Natural_regen	Natural_regen	Natural_regen	seed_mix	seed_mix	seed_mix	seed_mix	seed_mix
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryales_fam_Incertae_sedis;g__Microbotryales_gen_Incertae_sedis	1.0	1.0	1.5	9.75	71.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	53.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis	1.0	1.5	10.0	15.75	81.0	1.0	1.75	6.5	28.75	35.0	1.0	3.0	7.0	39.0	127.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidaceae;g__Tremellodendropsidaceae_gen_Incertae_sedis	1.0	1.0	1.0	1.0	336.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	118.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium	1.0	1.0	4.0	23.5	149.0	1.0	1.0	3.5	15.5	75.0	1.0	1.0	1.0	1.0	32.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	754.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis	1.0	1.0	10.5	33.25	160.0	1.0	1.0	3.5	9.25	51.0	1.0	1.0	1.0	7.0	113.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;__;__	1.0	2.25	17.5	24.0	51.0	1.0	1.0	2.0	7.0	29.0	1.0	1.0	1.0	10.75	124.0
k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis	1.0	15.0	24.0	49.0	147.0	1.0	6.0	16.0	32.5	83.0	1.0	9.0	15.5	58.25	193.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta	1.0	1.0	1.0	7.5	29.0	1.0	1.0	2.0	5.0	24.0	1.0	1.0	1.0	10.25	114.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis	1.0	7.5	18.5	24.25	41.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	5.0	16.25	37.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Xanthothecium	1.0	1.0	1.0	14.0	54.0	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	14.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora	1.0	1.0	1.0	10.0	39.0	1.0	1.0	1.0	1.25	9.0	1.0	1.0	1.0	1.25	92.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	3.25	75.0	1.0	1.0	4.5	18.25	141.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma	1.0	1.0	2.5	9.0	65.0	1.0	9.25	20.5	27.25	74.0	1.0	1.0	2.0	31.0	151.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	1.0	1.0	1.0	2.75	20.0	1.0	3.75	14.5	40.25	327.0	1.0	1.0	1.0	1.5	20.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0	1.0	1.0	3.5	661.0	1.0	1.0	6.0	47.0	99.0	1.0	1.0	1.0	13.75	134.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	10.25	74.0	1.0	1.0	1.0	3.25	398.0
k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	31.0	1.0	1.0	8.5	22.5	109.0	1.0	1.0	1.0	1.0	27.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta	1.0	4.25	8.5	16.0	85.0	1.0	3.75	6.5	10.0	22.0	1.0	1.0	5.5	16.0	97.0
