k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma	1.0	1.0	5.5	21.75	74.0	1.0	1.0	3.0	24.0	151.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	1.0	1.0	2.0	11.75	327.0	1.0	1.0	1.0	2.5	20.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0	1.0	1.0	12.5	134.0	1.0	1.0	1.0	7.0	661.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea	1.0	1.0	1.0	1.0	74.0	1.0	1.0	1.0	2.75	398.0
k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis	1.0	1.0	1.0	2.5	109.0	1.0	1.0	1.0	1.0	31.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta	1.0	4.25	8.5	16.0	85.0	1.0	1.0	4.5	14.0	97.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella	1.0	1.0	1.0	4.0	38.0	1.0	1.0	1.0	3.0	12.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella	1.0	1.0	1.0	5.75	204.0	1.0	1.0	1.0	4.25	58.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora	1.0	1.0	1.0	12.0	83.0	1.0	1.0	3.0	24.5	381.0
k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis	1.0	4.0	19.0	31.0	373.0	1.0	1.0	2.5	11.25	86.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis	1.0	1.25	7.0	26.25	154.0	1.0	1.0	1.0	13.75	137.0
k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Volucrispora	1.0	1.0	1.0	3.75	58.0	1.0	1.0	1.0	4.0	96.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	1.0	1.0	1.0	4.0	309.0	1.0	1.0	1.0	1.0	189.0
k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophorales_fam_Incertae_sedis;g__Pyxidiophorales_gen_Incertae_sedis	1.0	1.0	1.0	8.75	113.0	1.0	1.0	1.0	3.0	17.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Pseudocyclothyriella	1.0	1.0	1.0	3.75	60.0	1.0	1.0	1.0	10.25	106.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Melanogaster	1.0	1.0	1.0	1.0	59.0	1.0	1.0	1.0	1.0	5.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Monocillium	1.0	1.0	1.0	10.0	51.0	1.0	1.0	3.0	12.5	111.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Petrakia	1.0	1.0	2.0	6.75	53.0	1.0	1.0	1.0	10.0	110.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Lepista	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pulvinulaceae;g__Pulvinula	1.0	1.0	1.0	9.75	124.0	1.0	1.0	1.0	8.25	109.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;__;__;__	1.0	1.0	1.5	3.0	20.0	1.0	1.0	1.0	1.25	47.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys	1.0	1.0	2.5	10.0	50.0	1.0	1.0	4.0	14.25	101.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Chaetasbolisia	1.0	1.0	1.0	5.0	34.0	1.0	1.0	3.0	11.25	35.0
k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	1.0	1.0	1.0	3.0	20.0	1.0	1.0	1.0	7.25	70.0
k__Fungi;p__Kickxellomycota;c__GS19;o__GS19_ord_Incertae_sedis;f__GS19_fam_Incertae_sedis;g__GS19_gen_Incertae_sedis	1.0	1.0	1.0	5.0	21.0	1.0	1.0	1.0	4.0	120.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	65.0	1.0	1.0	1.0	1.0	2.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis	1.0	1.0	1.0	1.75	41.0	1.0	1.0	1.0	2.0	170.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis	1.0	1.0	2.0	10.0	335.0	1.0	1.0	1.5	4.25	93.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Dichotomopilus	1.0	1.0	1.0	7.75	239.0	1.0	1.0	1.0	1.25	209.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophoraceae_gen_Incertae_sedis	1.0	1.0	1.0	4.75	26.0	1.0	1.0	1.5	7.0	45.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Sporidiobolales_gen_Incertae_sedis	1.0	1.0	2.5	5.0	83.0	1.0	1.0	1.0	6.25	34.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Lachnaceae;g__Lachnellula	1.0	1.0	1.0	1.0	122.0	1.0	1.0	1.0	8.0	99.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita	1.0	1.0	10.5	28.5	279.0	1.0	1.0	1.0	13.25	294.0
