# Constructed from biom file
OTU ID	Whitelands_2018_19_	Castle_Field_West__W_	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A_New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
PWY-7211	8166.653246467147	8631.222602680886	8742.023622434604	8000.818566495135	8175.861109382206	8162.895500593276	8148.775880658683	8113.186485617424	7914.37729140342	7948.726097125418	8297.003070524368	8136.37255446321	8052.666314744112	7945.82646011101	8083.576379252327	7993.908927520218	8222.137094183385	8131.195887787615	8130.718623499556	8216.559482994204	8256.540105441502	8346.426302759979	8429.290249900272	8513.480319651802	8370.308890464663	8254.96131453348	8246.929498843932	8394.867665148513	8515.370387340172	8733.409773238198	8236.403898769991	8211.6688338539	8401.378503823315	8215.32306724636	8501.98559196852	7988.38566615176	7986.273889553381	8296.59634024747	8613.0275581479	8328.280005293871	8246.619062624522	8355.421687421423	8456.793130751432	7994.613931170988	8250.95912458998	8512.120363678852	8476.696546352872	8364.772023900683	7902.539187686382	8252.169737101674	8198.82317217275	8208.892297497505	8183.352809833296	8143.79240819327	8151.1368364370865	8424.31698535034	8627.70260172749	8411.02478168664	8843.542542360554	8566.335989321873	8728.854859367922	8333.358012653547	8622.933025740665	8206.211101138526	8299.233732291399	7979.293954048658
PWY-7219	11018.107326964955	11224.45185396715	11264.104690147138	10974.4136360515	10109.012641326606	11207.207286594936	11189.670761955338	11264.006046480397	11207.330604911853	11171.012773767085	11297.252316004578	11110.35944871939	11117.399212913406	11097.679659347537	10879.063480811981	11084.727240536504	11144.49605278729	11104.990819266175	11104.40132447051	11101.793625033344	11237.398270313852	10928.554733482848	11109.653709746783	11401.101363109043	11275.758928423187	11200.657426849335	11184.95260389721	11304.579450339303	11243.00713202269	11214.982288927904	11184.933263848841	11220.166100930097	11202.272092350311	11197.75147129579	11175.591535855921	11054.884089859292	11091.89696634759	11440.290530099812	11538.406017533436	10717.40604531418	11283.322556022124	11345.055581435445	10806.435642993647	10422.627981200345	11176.859271509149	11250.75031304148	11218.476974799209	11475.063111283785	11122.659194101243	11216.178424315453	11298.466652881785	11189.588477972862	11298.904441344208	11400.17178478608	11302.855504503252	10846.344855396193	11348.717174524218	11304.714068307978	11319.6701850951	11287.566675918113	11253.489521700116	11081.806363104904	11299.085813389374	10881.466915407376	10905.697212840805	10766.177910402344
PWY-722	74.40158898999755	90.41703331960856	101.35774547345535	82.05892287240246	1494.880207731275	48.919700394088856	54.86829217357562	31.94638329486625	57.41959472494576	41.9053822299745	37.6663653876167	50.690350157712224	47.89149065566413	59.695611647558614	76.85273071500175	37.661174899370955	35.16670571243186	68.44832929595165	57.578808996436194	39.33868139232823	32.11697879691664	43.86581705666537	56.82059204097065	60.691203697169406	68.37532354491489	63.180148069974436	66.35434890694414	43.560128429257716	62.66207762390554	100.38846404094454	63.255045331212486	34.86157703578252	60.212340086815026	31.909984406714816	90.52093113109741	89.67229344570845	77.46162119968946	34.95135901723054	39.8173873765107	804.1857362857307	184.4823483126436	56.95119771722344	537.9447647893704	1092.971233387621	147.04687423359758	53.69978367958616	169.38763189682533	42.446668875413664	52.56781689013798	76.80667783455057	76.97916171970874	35.98359514958889	204.1828916187299	46.140165278204165	31.57812381156854	79.65616378502415	78.7013048367528	70.10300064178703	31.213196978019585	37.58104960685934	16.16137693207535	27.15973277004928	20.405842055120917	33.57895099801869	34.92923183627266	0.0
PWY-7220	10646.04196409958	10991.11564737129	10846.76032305781	10506.845527704	10024.045010756514	10868.093317163726	10718.089525159421	10869.710663086296	10802.438660188305	10786.407922803646	11071.532895823562	10702.645846850377	10745.246237874926	10681.510861551187	10328.508166841659	10590.496945805407	10804.983272380421	10806.414979491085	10710.652688158547	10612.629463427442	10739.347829409586	10626.628910938334	10845.856264024384	11078.262258086595	10996.637600540793	10808.452964498954	10839.495432502445	11118.290600175618	10926.878294335582	11178.434059812016	10973.4016242905	10815.98315882703	10819.66913072477	10849.162222081532	10899.471091473157	10883.973335085559	10762.393887164877	11095.542888174241	11181.18028452515	10442.798536559347	11039.839128600526	10868.366911518033	10502.279486771833	10168.452232893827	10946.123111922121	10776.412239441646	10980.0691588485	10937.316609210662	10848.71190787439	10932.114851728773	10993.307875780094	10834.71333001089	10962.862532630672	11071.732589071704	10840.888192055369	10426.692322341547	11095.546614747951	11034.131211180644	10992.695837713134	11125.188638694763	10925.852581623012	10822.100361880704	11069.639173041598	10487.455291399268	10711.077789406605	10259.304245048965
PWY-7221	10193.26195281544	10408.289666025019	10345.420222690791	10091.949673794123	9244.63087146441	10329.716137498768	10239.951999621006	10276.33211066339	10167.568882291513	10227.034022995558	10405.554685526682	10114.679052785881	10238.348267161453	10134.231795385625	9879.680185730955	10045.770474373205	10361.746820932723	10315.035195747105	10140.321267540487	10051.81579350971	10136.834644130171	10249.39977431529	10335.891843251857	10426.822354712685	10390.657487658511	10270.770697241061	10413.809235609002	10474.46007881233	10423.975739021142	10590.613918180623	10435.531584666269	10327.083947357856	10260.525853954574	10287.692457977864	10423.923666273051	9856.452471239329	10261.894614092344	10335.66187412939	10270.136124632485	9783.504906655577	10285.761162656609	10387.90228309045	9931.938609257924	9482.383854084801	10421.304180402632	10341.000740724627	10181.13711999493	10300.750047946069	10331.098455852056	10321.728437054982	10302.527043008595	10151.195958406013	10120.787899206493	10281.068245308168	10214.503059697694	9935.480696466568	10442.445416965198	10243.562491364039	10284.502946942697	10258.400040030643	10279.431343188164	10166.94788965203	10125.949611285661	9769.344281493912	9726.083118865636	9486.504273673612
PWY-7222	10646.04196409958	10991.11564737129	10846.76032305781	10506.845527704	10024.045010756514	10868.093317163726	10718.089525159421	10869.710663086296	10802.438660188305	10786.407922803646	11071.532895823562	10702.645846850377	10745.246237874926	10681.510861551187	10328.508166841659	10590.496945805407	10804.983272380421	10806.414979491085	10710.652688158547	10612.629463427442	10739.347829409586	10626.628910938334	10845.856264024384	11078.262258086595	10996.637600540793	10808.452964498954	10839.495432502445	11118.290600175618	10926.878294335582	11178.434059812016	10973.4016242905	10815.98315882703	10819.66913072477	10849.162222081532	10899.471091473157	10883.973335085559	10762.393887164877	11095.542888174241	11181.18028452515	10442.798536559347	11039.839128600526	10868.366911518033	10502.279486771833	10168.452232893827	10946.123111922121	10776.412239441646	10980.0691588485	10937.316609210662	10848.71190787439	10932.114851728773	10993.307875780094	10834.71333001089	10962.862532630672	11071.732589071704	10840.888192055369	10426.692322341547	11095.546614747951	11034.131211180644	10992.695837713134	11125.188638694763	10925.852581623012	10822.100361880704	11069.639173041598	10487.455291399268	10711.077789406605	10259.304245048965
PWY-7228	10666.355112662122	10942.206530919439	10830.49757129592	10494.86244725165	9842.580319677676	10816.047036444275	10692.107508818892	10784.51805074077	10686.99118872975	10711.484137054518	10971.25332886719	10617.388286542362	10717.665779817553	10609.986703416032	10291.833958824915	10527.1432088294	10827.56331060566	10803.225325429068	10616.452468277424	10520.24658494735	10639.72083368549	10687.184127452647	10827.139170453183	10979.0923064833	10919.88883518737	10759.135294495198	10880.350040275502	11035.461264703457	10912.890368960494	11157.317614204847	10965.96212602357	10794.871995987662	10769.529704746323	10785.868242084289	10925.238540029648	10536.401712860694	10764.545052846875	10924.335869753717	10936.032299918961	10340.693938559449	10880.914205368468	10861.369745842178	10434.214992664352	10026.131844461817	10933.508475591656	10806.609675089227	10792.232800954047	10818.050412232951	10816.757989117401	10845.359681789569	10860.402299846826	10689.417530757886	10729.412220202725	10863.677552217887	10722.397584881743	10387.617929522055	11002.035293620758	10837.370935141222	10862.147033721341	10890.810366633952	10823.028180200945	10728.810358558536	10754.33944079855	10284.562835781318	10373.646470754773	10002.825153143396
PWY-7229	11238.269409716466	11508.805020028045	11469.4140891947	11179.18972357596	10440.19972530532	11433.968239746291	11369.983980128658	11464.264396710973	11391.648887444364	11370.254030994545	11575.613647047794	11295.86343751098	11327.57677601607	11302.544792142133	11048.36835463384	11269.83787343294	11372.674259966634	11339.96063064417	11318.58893076588	11269.5633789894	11404.704235719319	11200.637201429427	11385.041617076633	11648.12156168062	11527.064265758841	11412.365048260008	11409.279500042983	11640.877868285696	11507.279821627148	11627.683741142862	11456.939037184007	11456.631390153716	11391.89338534344	11444.027921194927	11424.289882337334	11408.155777552614	11303.548836525806	11654.640795769543	11794.125916259229	10983.614467960326	11575.863395576429	11497.95578610741	11121.410089841296	10726.32361547531	11460.787795726947	11440.705678235365	11512.38207663483	11668.998169162103	11389.188017737913	11504.964368182656	11561.54752592834	11394.95321455253	11517.302162152359	11601.153072715118	11512.0617535548	11038.360582898276	11618.363682518844	11559.990206775607	11563.16641501514	11606.219695062126	11550.43615947885	11417.858496221705	11631.462295065958	11078.586315330866	11237.114265794393	10881.284395873632
PWY-7234	7215.730503199138	7789.23424365158	7866.5060715062355	7332.459515451053	7342.148851514014	7398.9269397191165	7224.89995416138	7251.207946734844	7012.889759691484	7144.035781155518	7485.751648244991	7313.616272709055	7253.6306087448265	7188.035803959989	7441.80602344709	7434.260642702384	7484.752060505202	7376.0548255358835	7368.315038056843	7506.156739363992	7505.610401293583	7457.298453288293	7599.498212322658	7719.391226449741	7515.877420414467	7479.873261703867	7475.660979072155	7931.991646567849	7823.616457037677	8294.394655631975	7540.7382932456185	7564.070182117512	7685.85617500434	7573.107531835129	7783.172817982208	8427.854256931665	7103.31665877903	7552.72147256007	8041.091102341425	7511.524736044051	7465.568762755503	7503.183549256047	7923.200430015828	7397.785521654395	7698.470939706079	7574.5833287702635	7834.558416324013	7939.706677424762	7352.1213476109315	7685.2501396469315	7647.095173634082	7445.2675567529595	7489.2902434457565	7370.694290430468	7581.056437157318	7796.256848306129	8096.01492825982	7643.1752030760845	7882.743669232482	7913.749055352386	8011.721902584743	8068.302240620305	8171.664457069132	7392.100851596421	8330.486683123416	7306.121694523805
PWY-7237	2281.68	1917.61	1907.02	1442.51	3738.0100000000007	2363.33	2258.9700000000003	2651.0	2361.53	2211.82	2381.33	2126.13	2312.11	1827.62	1354.41	1787.4	2499.38	2461.85	2343.41	2173.85	2494.55	2327.92	2105.58	2457.66	2452.35	2691.29	2684.99	2024.8299999999997	2145.51	2186.0	2551.25	1643.55	2297.05	1904.16	2563.92	2665.5	2511.06	2472.82	3021.42	3224.7	2657.84	2422.76	2372.78	3240.040000000001	2169.53	2295.91	2965.67	2642.4	1899.42	1934.37	2049.84	2238.59	2109.58	1911.5000000000002	2050.58	2144.51	2178.0	2075.84	1787.41	1664.82	1816.19	1604.7999999999995	1529.84	1716.5800000000004	2351.49	1730.1000000000001
PWY-7242	3214.5370199068484	3230.2991320655174	3129.631069834894	2662.848331997147	2749.322797093284	3303.2207818429197	3004.6481016942043	3143.7988812762896	3180.6034988896326	3077.4064367023325	3026.476917344181	3339.275003759319	2972.909387879716	2926.932401041291	2989.5961084996657	2893.3431277024106	3468.493123712019	3636.1969289582817	3960.775182333045	4127.0977646826595	3930.7084740940454	3105.202346663127	3023.5228401075306	3747.7639395044607	3541.8655681974064	4021.6009584793997	3557.23813372183	2420.2558853821142	3333.4902373902382	3894.457705848879	3194.983761886708	2997.4648826554057	3299.8301708867825	3004.4296020317643	3576.0836260263	5990.216484091057	2813.811333902411	3365.124936296718	5113.796886435044	3391.3733043964535	3259.143924961306	3943.628226499031	3896.9450866725797	3741.5574320783926	3242.8877663140256	3353.017666596878	4663.956482402905	4535.630495934495	2897.7661934892167	3288.3888849451837	3279.849357132745	3611.828136223668	3150.2706828930045	2775.158595458655	3645.4382339075305	3691.867145409671	3670.1146126145345	3275.86874703363	3027.3441934421908	2503.324844881475	2633.407818623032	2387.70213602734	3298.3536763472666	3735.2744231401393	5184.72389810878	3436.5969208634797
PWY-7254	3251.2095460296437	4015.8795271318986	3480.798589409759	1844.699501703405	4948.289197659295	3617.801364802255	3311.024527339324	3623.8404469103602	3102.113480749473	3147.618482912197	3753.4715726525155	3581.926776921747	3375.9517529607556	3082.170502440931	2647.4272388787103	3056.0997060785353	3888.857134606817	4065.168347485326	4242.268944981032	4578.66545965839	4541.597366995717	3411.420821291348	3289.01508758707	4340.198003994592	3998.526457990152	4238.446085460435	3949.8547373577235	3772.629357438479	4213.821431711238	5184.382962295367	3997.6029716606145	3892.492172750198	3403.798744974229	3839.15267893389	4128.048228974676	6537.928650836874	2696.3088212296557	4036.162529218576	6421.109295566361	4818.657405385587	4208.492930952423	4455.558891860499	4734.726189907855	4744.567965181993	3994.9497387768865	3485.1797266946382	5711.763727171253	5431.041581474697	2895.4150576759625	3984.0826669130092	4137.204255082234	4047.4811532628996	3860.047906509876	3451.6688058025998	4036.0487946407397	3856.902020423069	4695.534463541367	3822.613792380767	4646.355099420178	3353.4786358224424	3518.578442152073	3314.5435249927723	4392.990054805018	4171.749250063926	5133.903521339017	3655.727433809266
PWY-7255	2392.169563649672	2064.423687590889	2182.9699904263985	1698.9661254047423	1958.2934644752972	1937.7424442384636	1995.5182449464298	2057.767651864039	1864.3242222017523	1775.507087353038	2016.1612370766538	1971.3931138679475	2107.8684670198604	1844.950168013703	1539.2877090713969	1901.7551119542263	2045.052234205538	1823.4899274553752	1869.082816604191	1889.9661703022484	1979.312854065902	2294.990528497108	2106.5780005093247	2043.7673896674312	1988.8677357278139	1960.156038319968	2097.691051958663	2121.4625427098204	1847.9969622378344	1889.8752464608679	2218.175420950977	2066.845154275498	2045.10899697918	2117.6609771862204	2128.2535191769352	2158.3252354541055	2210.96000118195	2166.5914395612544	2480.5930611637546	2619.9974936330746	2252.96762232509	2018.8198371355668	1921.3599435293643	2008.38648808492	2213.773194147359	2528.0964296606408	2481.6282755795924	1936.891372007208	1802.9847346621445	1850.9007876219005	1777.4123200838526	1953.035334028078	1893.1352302963794	1708.390628209017	1646.252110863312	2315.053172991908	1929.8693393816209	1780.1771027581724	2565.1708095821873	1811.0966378736666	2220.1840404599266	2081.622700551343	1356.232666140813	1859.3462480230414	1715.9972914334012	1497.7070849124361
PWY-7295	135.49749734381936	185.5891703756867	151.04662913693662	133.68776563869088	999.9745780571984	137.50430926645996	75.25114052095763	51.63896162342185	61.49660552346722	65.42870985274459	57.0616881046277	87.54510124326465	55.60237561218861	116.26421182820877	134.7905877736428	67.97073218292577	71.36007787437352	96.75863560689079	137.39473829193017	91.94450374432157	79.177299326579	74.26428151675842	118.17433007973442	112.42157692797646	120.1626032572344	108.49838954793317	98.7248385070825	305.40946243525474	100.69521833516859	0.0	51.63778603212917	87.04630160646234	55.6077384021792	87.04240795771497	135.72440242519568	49.708039838572034	85.04852954562682	100.64998747401161	131.97867014875288	59.55981528101442	37.811916810274134	75.31281562630691	77.34599172715147	85.0170868391894	90.94266822445452	135.8124895906595	109.90337949076907	55.62349843637849	0.0	92.89905491509951	100.68634198632286	67.41176171196157	125.80008147962495	88.86002934206238	51.66471678203812	350.4437789586316	129.87705947109356	92.87138969302187	51.66812651495278	57.57023756324674	65.49244749876839	77.36283037374766	51.659586841223245	118.0207831926699	25.91409428846119	100.45201738271851
