	W	Reject null hypothesis
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Pezizellaceae;g__Microscypha	0	False
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;__	0	False
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Kiflimonium	0	False
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pezizaceae_gen_Incertae_sedis	0	False
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Arthropsis	0	False
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonales_fam_Incertae_sedis;g__Trichosporonales_gen_Incertae_sedis	0	False
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0	False
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa	0	False
k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__Branch03;f__Branch03_fam_Incertae_sedis;g__Branch03_gen_Incertae_sedis	0	False
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Pseudallescheria	0	False
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;__;__	0	False
k__Fungi;p__Chytridiomycota;c__Cladochytriomycetes;o__Cladochytriales;f__Cladochytriales_fam_Incertae_sedis;g__Cladochytriales_gen_Incertae_sedis	0	False
